x,y,rho,u,v,p,rho_exact,u_exact,v_exact,p_exact
0.05,0.1785,0.501326,3.63947e-19,-1.52098,0.15324,1,-2,0,0.4
0.05,0.1795,0.497159,4.27612e-19,-1.5156,0.151482,1,-2,0,0.4
0.05,0.1805,0.493016,4.75582e-19,-1.51022,0.14974,1,-2,0,0.4
0.05,0.1815,0.488896,4.49453e-19,-1.50484,0.148014,1,-2,0,0.4
0.05,0.1825,0.484801,4.01643e-19,-1.49945,0.146303,1,-2,0,0.4
0.05,0.1835,0.480729,4.0598e-19,-1.49405,0.144608,1,-2,0,0.4
0.05,0.1845,0.476681,3.59437e-19,-1.48865,0.142929,1,-2,0,0.4
0.05,0.1855,0.472657,3.13076e-19,-1.48325,0.141265,1,-2,0,0.4
0.05,0.1865,0.468657,2.74204e-19,-1.47784,0.139617,1,-2,0,0.4
0.05,0.1875,0.464681,2.70434e-19,-1.47243,0.137984,1,-2,0,0.4
0.05,0.1885,0.460728,3.42117e-19,-1.46701,0.136366,1,-2,0,0.4
0.05,0.1895,0.456799,4.02763e-19,-1.46159,0.134763,1,-2,0,0.4
0.05,0.1905,0.452893,3.36211e-19,-1.45617,0.133176,1,-2,0,0.4
0.05,0.1915,0.449011,3.98687e-19,-1.45074,0.131603,1,-2,0,0.4
0.05,0.1925,0.445153,5.04529e-19,-1.44531,0.130046,1,-2,0,0.4
0.05,0.1935,0.441319,6.02036e-19,-1.43987,0.128503,1,-2,0,0.4
0.05,0.1945,0.437507,6.14374e-19,-1.43443,0.126975,1,-2,0,0.4
0.05,0.1955,0.43372,6.30263e-19,-1.42899,0.125461,1,-2,0,0.4
0.05,0.1965,0.429956,6.62114e-19,-1.42354,0.123963,1,-2,0,0.4
0.05,0.1975,0.426215,6.84442e-19,-1.41809,0.122478,1,-2,0,0.4
0.05,0.1985,0.422497,6.98432e-19,-1.41263,0.121008,1,-2,0,0.4
0.05,0.1995,0.418803,7.0119e-19,-1.40717,0.119553,1,-2,0,0.4
0.05,0.2005,0.415132,6.95335e-19,-1.40171,0.118111,1,-2,0,0.4
0.05,0.2015,0.411484,6.83282e-19,-1.39625,0.116684,1,-2,0,0.4
0.05,0.2025,0.407859,6.67964e-19,-1.39078,0.115271,1,-2,0,0.4
0.05,0.2035,0.404257,6.51973e-19,-1.3853,0.113871,1,-2,0,0.4
0.05,0.2045,0.400679,6.3643e-19,-1.37983,0.112486,1,-2,0,0.4
0.05,0.2055,0.397123,6.21651e-19,-1.37435,0.111114,1,-2,0,0.4
0.05,0.2065,0.39359,6.07667e-19,-1.36887,0.109756,1,-2,0,0.4
0.05,0.2075,0.390079,5.94491e-19,-1.36338,0.108411,1,-2,0,0.4
0.05,0.2085,0.386592,5.8222e-19,-1.35789,0.10708,1,-2,0,0.4
0.05,0.2095,0.383127,5.7102e-19,-1.3524,0.105762,1,-2,0,0.4
0.05,0.2105,0.379685,5.6099e-19,-1.3469,0.104458,1,-2,0,0.4
