# x y Cp
7.644980885747565402e-01 3.006831208964231422e-02 -1.635176757268447523e-01
7.694697486101818029e-01 2.953963670279230458e-02 -1.538540807641069763e-01
7.744410615364585304e-01 2.900770836582991508e-02 -1.461566788798079608e-01
7.794120254931395930e-01 2.847253100030882472e-02 -1.391045721474657992e-01
7.843826390165029583e-01 2.793410733184218536e-02 -1.319006855310070059e-01
7.893528992937091093e-01 2.739243905752006270e-02 -1.252699206848631175e-01
7.943228052409807560e-01 2.684752647413184493e-02 -1.185424497475495442e-01
7.992923547496102454e-01 2.629936894933647407e-02 -1.122982540826863718e-01
8.042615451030918905e-01 2.574796500203833591e-02 -1.055755083153541440e-01
8.092303740559609881e-01 2.519331194126761542e-02 -9.874877354625193060e-02
8.141988379447473445e-01 2.463540585162125526e-02 -9.193636393485872527e-02
8.191669354026032135e-01 2.407424147018677463e-02 -8.526700904476906817e-02
8.241346636412518745e-01 2.350981300739135582e-02 -7.859101408143608081e-02
8.291020185431108303e-01 2.294211377421172260e-02 -7.201712059270308497e-02
8.340689968698002943e-01 2.237113542980983041e-02 -6.494255512702779010e-02
8.390355968886034077e-01 2.179686833489253087e-02 -5.778610745015357042e-02
8.440018143228011915e-01 2.121930264930189589e-02 -5.096852868012659993e-02
8.489676456416579420e-01 2.063842742807839303e-02 -4.394569458061845652e-02
8.539330877829636179e-01 2.005422995698959154e-02 -3.712403103320916636e-02
8.588981355828395614e-01 1.946669679148570892e-02 -3.002587812404623052e-02
8.638627860343182086e-01 1.887581387383398257e-02 -2.263700315860011844e-02
8.688270351806279823e-01 1.828156602482665025e-02 -1.507924665698177555e-02
8.737908782805682284e-01 1.768393642487504913e-02 -7.423954228155322729e-03
8.787543099678800651e-01 1.708290774864008529e-02 1.829682147291844258e-04
8.837173271289242571e-01 1.647846191535037516e-02 8.715778965386401442e-03
8.886799251953692025e-01 1.587057933440952015e-02 1.670940599508042787e-02
8.936420981802004615e-01 1.525923939780541964e-02 2.452598325536486587e-02
8.986038409936976112e-01 1.464442102533202589e-02 3.300445635340646527e-02
9.035651489976519457e-01 1.402610193309828529e-02 4.137422660615355102e-02
9.085260171803013485e-01 1.340425841032547548e-02 5.025616800277409729e-02
9.134864385842303980e-01 1.277886635077058949e-02 5.988899196911581790e-02
9.184464083645325072e-01 1.214990057637212878e-02 6.894075045508414601e-02
9.234059198590662820e-01 1.151733481122377972e-02 7.854511215354373355e-02
9.283649675980869542e-01 1.088114159745344131e-02 8.847920145646849532e-02
9.333235456442160460e-01 1.024129297906332947e-02 9.896329555150842894e-02
9.382816454101645665e-01 9.597760095541980896e-03 1.096143138688630558e-01
9.432392617393394740e-01 8.950512343221288941e-03 1.214735046380202993e-01
9.481963885209766518e-01 8.299519177715111717e-03 1.340773561382100354e-01
9.531530183877087170e-01 7.644748216301920640e-03 1.457930274754093702e-01
9.581091423075565050e-01 6.986167155350594959e-03 1.594779974726477367e-01
9.630647541533488010e-01 6.323741812839581145e-03 1.739577496035048521e-01
9.680198501410670620e-01 5.657437184930058649e-03 1.892485508567985364e-01
9.729744169326267622e-01 4.987218021720116884e-03 2.057108474994250313e-01
9.779284429671524226e-01 4.313048503050396359e-03 2.241118437738085223e-01
9.828819261509814664e-01 3.634891227942686764e-03 2.444224283336900450e-01
9.878348577253547314e-01 2.952706199180598051e-03 2.660542238999120679e-01
9.927872234741927926e-01 2.266455879032050827e-03 2.861418095074937940e-01
