x,y,rho,u,v,p,rho_exact,u_exact,v_exact,p_exact
0.0955,0.3,1,0,0,1,1,0,0,1
0.0955,0.5,1,0,0,1,1,0,0,1
0.0955,0.7,1,0,0,1,1,0,0,1
0.0955,0.9,1,0,0,1,1,0,0,1
0.0965,0.1,1,0,0,1,1,0,0,1
0.0965,0.3,1,0,0,1,1,0,0,1
0.0965,0.5,1,0,0,1,1,0,0,1
0.0965,0.7,1,0,0,1,1,0,0,1
0.0965,0.9,1,0,0,1,1,0,0,1
0.0975,0.1,1,0,0,1,1,0,0,1
0.0975,0.3,1,0,0,1,1,0,0,1
0.0975,0.5,1,0,0,1,1,0,0,1
0.0975,0.7,1,0,0,1,1,0,0,1
0.0975,0.9,1,0,0,1,1,0,0,1
0.0985,0.1,1,0,0,1,1,0,0,1
0.0985,0.3,1,0,0,1,1,0,0,1
0.0985,0.5,1,0,0,1,1,0,0,1
0.0985,0.7,1,0,0,1,1,0,0,1
0.0985,0.9,1,0,0,1,1,0,0,1
0.0995,0.1,1,0,0,1,1,0,0,1
0.0995,0.3,1,0,0,1,1,0,0,1
0.0995,0.5,1,0,0,1,1,0,0,1
0.0995,0.7,1,0,0,1,1,0,0,1
0.0995,0.9,1,0,0,1,1,0,0,1
0.1005,0.1,1,0,0,1,1,0,0,1
0.1005,0.3,1,0,0,1,1,0,0,1
0.1005,0.5,1,0,0,1,1,0,0,1
0.1005,0.7,1,0,0,1,1,0,0,1
0.1005,0.9,1,0,0,1,1,0,0,1
0.1015,0.1,1,0,0,1,1,0,0,1
0.1015,0.3,1,0,0,1,1,0,0,1
0.1015,0.5,1,0,0,1,1,0,0,1
0.1015,0.7,1,0,0,1,1,0,0,1
0.1015,0.9,1,0,0,1,1,0,0,1
0.1025,0.1,1,0,0,1,1,0,0,1
0.1025,0.3,1,0,0,1,1,0,0,1
0.1025,0.5,1,0,0,1,1,0,0,1
0.1025,0.7,1,0,0,1,1,0,0,1
0.1025,0.9,1,0,0,1,1,0,0,1
