x,y,rho,u,v,p,w,temperature,rho_exact,u_exact,v_exact,p_exact,is_solid
0.88625,0.5,0.125,0,0,0.1,nan,nan,0.125,0,0,0.1,0
0.88875,0.5,0.125,0,0,0.1,nan,nan,0.125,0,0,0.1,0
0.89125,0.5,0.125,0,0,0.1,nan,nan,0.125,0,0,0.1,0
0.89375,0.5,0.125,0,0,0.1,nan,nan,0.125,0,0,0.1,0
0.89625,0.5,0.125,0,0,0.1,nan,nan,0.125,0,0,0.1,0
0.89875,0.5,0.125,0,0,0.1,nan,nan,0.125,0,0,0.1,0
0.90125,0.5,0.125,0,0,0.1,nan,nan,0.125,0,0,0.1,0
0.90375,0.5,0.125,0,0,0.1,nan,nan,0.125,0,0,0.1,0
0.90625,0.5,0.125,0,0,0.1,nan,nan,0.125,0,0,0.1,0
0.90875,0.5,0.125,0,0,0.1,nan,nan,0.125,0,0,0.1,0
0.91125,0.5,0.125,0,0,0.1,nan,nan,0.125,0,0,0.1,0
0.91375,0.5,0.125,0,0,0.1,nan,nan,0.125,0,0,0.1,0
0.91625,0.5,0.125,0,0,0.1,nan,nan,0.125,0,0,0.1,0
0.91875,0.5,0.125,0,0,0.1,nan,nan,0.125,0,0,0.1,0
0.92125,0.5,0.125,0,0,0.1,nan,nan,0.125,0,0,0.1,0
0.92375,0.5,0.125,0,0,0.1,nan,nan,0.125,0,0,0.1,0
0.92625,0.5,0.125,0,0,0.1,nan,nan,0.125,0,0,0.1,0
0.92875,0.5,0.125,0,0,0.1,nan,nan,0.125,0,0,0.1,0
0.93125,0.5,0.125,0,0,0.1,nan,nan,0.125,0,0,0.1,0
0.93375,0.5,0.125,0,0,0.1,nan,nan,0.125,0,0,0.1,0
0.93625,0.5,0.125,0,0,0.1,nan,nan,0.125,0,0,0.1,0
0.93875,0.5,0.125,0,0,0.1,nan,nan,0.125,0,0,0.1,0
