x,y,rho,u,v,p,w,temperature,rho_exact,u_exact,v_exact,p_exact,is_solid
0.715,0.025,0.333429,1.00205,-1.32646e-16,0.310971,0,0.932645,nan,nan,nan,nan,0
0.725,0.005,0.327338,1.00291,1.45355e-16,0.31124,0,0.950823,nan,nan,nan,nan,0
0.725,0.015,0.327338,1.00291,2.78208e-49,0.31124,0,0.950823,nan,nan,nan,nan,0
0.725,0.025,0.327338,1.00291,-1.45355e-16,0.31124,0,0.950823,nan,nan,nan,nan,0
0.735,0.005,0.322309,1.00369,1.77563e-16,0.311478,0,0.966397,nan,nan,nan,nan,0
0.735,0.015,0.322309,1.00369,2.30045e-49,0.311478,0,0.966397,nan,nan,nan,nan,0
0.735,0.025,0.322309,1.00369,-1.77563e-16,0.311478,0,0.966397,nan,nan,nan,nan,0
0.745,0.005,0.318426,1.00435,1.55186e-16,0.311678,0,0.978809,nan,nan,nan,nan,0
0.745,0.015,0.318426,1.00435,-1.14904e-49,0.311678,0,0.978809,nan,nan,nan,nan,0
0.745,0.025,0.318426,1.00435,-1.55186e-16,0.311678,0,0.978809,nan,nan,nan,nan,0
0.755,0.005,0.315604,1.00487,1.31239e-16,0.311826,0,0.98803,nan,nan,nan,nan,0
0.755,0.015,0.315604,1.00487,-2.43125e-50,0.311826,0,0.98803,nan,nan,nan,nan,0
0.755,0.025,0.315604,1.00487,-1.31239e-16,0.311826,0,0.98803,nan,nan,nan,nan,0
0.765,0.005,0.313672,1.00527,1.1209e-16,0.31193,0,0.994446,nan,nan,nan,nan,0
0.765,0.015,0.313672,1.00527,1.58393e-50,0.31193,0,0.994446,nan,nan,nan,nan,0
0.765,0.025,0.313672,1.00527,-1.1209e-16,0.31193,0,0.994446,nan,nan,nan,nan,0
0.775,0.005,0.312511,1.00586,4.91426e-17,0.312104,0,0.998696,nan,nan,nan,nan,0
0.775,0.015,0.312511,1.00586,5.44817e-50,0.312104,0,0.998696,nan,nan,nan,nan,0
0.775,0.025,0.312511,1.00586,-4.91426e-17,0.312104,0,0.998696,nan,nan,nan,nan,0
0.785,0.005,0.312002,1.00688,-3.84054e-17,0.312457,0,1.00146,nan,nan,nan,nan,0
0.785,0.015,0.312002,1.00688,6.42651e-50,0.312457,0,1.00146,nan,nan,nan,nan,0
0.785,0.025,0.312002,1.00688,3.84054e-17,0.312457,0,1.00146,nan,nan,nan,nan,0
0.795,0.005,0.311666,1.00743,-5.03148e-17,0.312633,0,1.0031,nan,nan,nan,nan,0
0.795,0.015,0.311666,1.00743,4.9786e-50,0.312633,0,1.0031,nan,nan,nan,nan,0
0.795,0.025,0.311666,1.00743,5.03148e-17,0.312633,0,1.0031,nan,nan,nan,nan,0
0.805,0.005,0.309449,1.00278,-1.63434e-16,0.310346,0,1.0029,nan,nan,nan,nan,0
0.805,0.015,0.309449,1.00278,2.86827e-50,0.310346,0,1.0029,nan,nan,nan,nan,0
0.805,0.025,0.309449,1.00278,1.63434e-16,0.310346,0,1.0029,nan,nan,nan,nan,0
0.815,0.005,0.29915,0.975626,-1.80371e-16,0.298349,0,0.997322,nan,nan,nan,nan,0
0.815,0.015,0.29915,0.975626,1.25611e-50,0.298349,0,0.997322,nan,nan,nan,nan,0
0.815,0.025,0.29915,0.975626,1.80371e-16,0.298349,0,0.997322,nan,nan,nan,nan,0
0.825,0.005,0.27109,0.890099,-1.15192e-16,0.265164,0,0.97814,nan,nan,nan,nan,0
0.825,0.015,0.27109,0.890099,4.04048e-51,0.265164,0,0.97814,nan,nan,nan,nan,0
0.825,0.025,0.27109,0.890099,1.15192e-16,0.265164,0,0.97814,nan,nan,nan,nan,0
0.835,0.005,0.223813,0.704299,1.45529e-17,0.209279,0,0.935062,nan,nan,nan,nan,0
0.835,0.015,0.223813,0.704299,-1.37445e-50,0.209279,0,0.935062,nan,nan,nan,nan,0
0.835,0.025,0.223813,0.704299,-1.45529e-17,0.209279,0,0.935062,nan,nan,nan,nan,0
0.845,0.005,0.17537,0.424354,1.07292e-17,0.153159,0,0.873346,nan,nan,nan,nan,0
0.845,0.015,0.17537,0.424354,-1.00315e-51,0.153159,0,0.873346,nan,nan,nan,nan,0
0.845,0.025,0.17537,0.424354,-1.07292e-17,0.153159,0,0.873346,nan,nan,nan,nan,0
0.855,0.005,0.144494,0.171929,4.61935e-19,0.119313,0,0.825728,nan,nan,nan,nan,0
0.855,0.015,0.144494,0.171929,1.38178e-54,0.119313,0,0.825728,nan,nan,nan,nan,0
0.855,0.025,0.144494,0.171929,-4.61935e-19,0.119313,0,0.825728,nan,nan,nan,nan,0
0.865,0.005,0.130986,0.0492504,1.64033e-21,0.105674,0,0.806754,nan,nan,nan,nan,0
0.865,0.015,0.130986,0.0492504,9.78926e-57,0.105674,0,0.806754,nan,nan,nan,nan,0
0.865,0.025,0.130986,0.0492504,-1.64033e-21,0.105674,0,0.806754,nan,nan,nan,nan,0
0.875,0.005,0.126568,0.012094,-1.12408e-24,0.101461,0,0.801635,nan,nan,nan,nan,0
0.875,0.015,0.126568,0.012094,5.99449e-60,0.101461,0,0.801635,nan,nan,nan,nan,0
0.875,0.025,0.126568,0.012094,1.12408e-24,0.101461,0,0.801635,nan,nan,nan,nan,0
0.885,0.005,0.125382,0.00287318,-9.01315e-29,0.100354,0,0.800389,nan,nan,nan,nan,0
0.885,0.015,0.125382,0.00287318,4.12656e-64,0.100354,0,0.800389,nan,nan,nan,nan,0
0.885,0.025,0.125382,0.00287318,9.01315e-29,0.100354,0,0.800389,nan,nan,nan,nan,0
0.895,0.005,0.125091,0.000680099,-5.518e-34,0.100084,0,0.800092,nan,nan,nan,nan,0
0.895,0.015,0.125091,0.000680099,3.21132e-69,0.100084,0,0.800092,nan,nan,nan,nan,0
0.895,0.025,0.125091,0.000680099,5.518e-34,0.100084,0,0.800092,nan,nan,nan,nan,0
0.905,0.005,0.125022,0.000161031,-2.18915e-40,0.10002,0,0.800022,nan,nan,nan,nan,0
0.905,0.015,0.125022,0.000161031,2.95543e-75,0.10002,0,0.800022,nan,nan,nan,nan,0
0.905,0.025,0.125022,0.000161031,2.18915e-40,0.10002,0,0.800022,nan,nan,nan,nan,0
0.915,0.005,0.125005,3.8141e-05,-1.02878e-48,0.100005,0,0.800005,nan,nan,nan,nan,0
0.915,0.015,0.125005,3.8141e-05,3.31168e-82,0.100005,0,0.800005,nan,nan,nan,nan,0
0.915,0.025,0.125005,3.8141e-05,1.02878e-48,0.100005,0,0.800005,nan,nan,nan,nan,0
0.925,0.005,0.125001,9.03007e-06,1.11709e-57,0.100001,0,0.800001,nan,nan,nan,nan,0
0.925,0.015,0.125001,9.03007e-06,4.4335e-90,0.100001,0,0.800001,nan,nan,nan,nan,0
